Date,Open,High,Low,Close,Adj Close,Volume
2016-09-06,70.879997,70.959999,69.570000,70.099998,60.674061,8235200
2016-09-07,69.940002,70.419998,69.809998,70.300003,60.847187,5131500
2016-09-08,70.300003,70.300003,69.419998,69.459999,60.120117,9141200
2016-09-09,69.040001,69.419998,68.750000,69.000000,59.721989,6177800
2016-09-12,68.449997,69.519997,68.209999,69.300003,59.981625,8167900
2016-09-13,69.099998,69.449997,68.820000,68.940002,59.670044,9374900
2016-09-14,69.290001,69.459999,68.089996,68.199997,59.029533,6638000
2016-09-15,68.059998,69.320000,67.919998,69.209999,59.903740,5370900
2016-09-16,68.919998,69.330002,68.760002,69.230003,59.921051,7138000
2016-09-19,69.379997,69.769997,68.870003,68.889999,59.626762,4504600
2016-09-20,69.190002,69.290001,68.470001,68.620003,59.393070,2988200
2016-09-21,69.150002,69.639999,68.720001,69.470001,60.128769,4311000
2016-09-22,69.660004,70.059998,68.040001,68.559998,59.341122,7619200
2016-09-23,68.370003,68.980003,68.300003,68.769997,59.522896,3541900
2016-09-26,68.449997,68.449997,67.120003,67.220001,58.181324,6902800
2016-09-27,68.050003,68.500000,67.730003,68.290001,59.107437,5778400
2016-09-28,68.220001,68.360001,67.730003,67.820000,58.700642,3376000
2016-09-29,67.849998,68.269997,67.669998,67.720001,58.614079,2887300
2016-09-30,67.769997,68.900002,67.769997,68.680000,59.445015,4900500
2016-10-03,68.500000,69.029999,68.379997,68.680000,59.445015,3295900
2016-10-04,68.779999,69.559998,68.500000,68.650002,59.419037,4376500
2016-10-05,68.620003,68.720001,67.629997,67.739998,58.631390,4762300
2016-10-06,67.540001,68.580002,67.209999,68.410004,59.211308,5032300
2016-10-07,68.610001,69.209999,68.480003,69.040001,59.756588,3863100
2016-10-10,69.410004,69.410004,68.690002,68.860001,59.600800,2724100
2016-10-11,68.790001,69.019997,68.279999,68.389999,59.194008,3029900
2016-10-12,68.459999,68.559998,67.809998,67.860001,58.735264,4279600
2016-10-13,67.669998,68.180000,67.309998,67.889999,58.761238,3292100
2016-10-14,67.900002,68.550003,67.709999,68.110001,58.951649,3818700
2016-10-17,67.980003,68.000000,67.089996,67.239998,58.198616,4059500
2016-10-18,67.550003,67.720001,67.010002,67.360001,58.302490,3011600
2016-10-19,67.629997,67.699997,67.120003,67.529999,58.449635,2619600
2016-10-20,67.620003,67.889999,67.449997,67.709999,58.605431,3961200
2016-10-21,67.430000,68.449997,67.250000,68.230003,59.055531,3121800
2016-10-24,68.330002,68.699997,68.000000,68.260002,59.081486,2545800
2016-10-25,68.000000,68.330002,67.800003,67.949997,58.813156,2553100
2016-10-26,67.879997,68.959999,67.790001,68.589996,59.367092,2846500
2016-10-27,68.589996,68.779999,67.489998,67.620003,58.527534,3731200
2016-10-28,67.720001,69.250000,67.720001,68.830002,59.574829,4114500
2016-10-31,68.779999,69.250000,68.510002,68.730003,59.488285,3349500
2016-11-01,68.660004,68.830002,67.400002,67.779999,58.666019,4019500
2016-11-02,67.720001,68.489998,67.349998,68.260002,59.081486,3970600
2016-11-03,68.540001,68.589996,66.550003,66.669998,57.705273,5068400
2016-11-04,66.720001,67.309998,66.519997,66.529999,57.584099,3937300
2016-11-07,67.220001,67.570000,67.029999,67.529999,58.449635,4777700
2016-11-08,67.360001,67.739998,66.650002,67.050003,58.034176,5097500
2016-11-09,66.290001,69.250000,66.010002,68.809998,59.557526,9570700
2016-11-10,69.669998,72.199997,69.389999,70.540001,61.054901,9639100
2016-11-11,70.430000,71.540001,70.199997,71.349998,61.755974,5330600
2016-11-14,71.070000,72.879997,70.849998,72.169998,62.995464,7455400
2016-11-15,72.309998,72.370003,71.169998,71.440002,62.358261,7693800
2016-11-16,77.500000,78.300003,75.559998,76.029999,66.364754,22059200
2016-11-17,76.180000,76.430000,75.400002,76.129997,66.452072,8065000
2016-11-18,75.900002,76.389999,75.690002,76.190002,66.504417,6057500
2016-11-21,76.120003,76.809998,76.000000,76.510002,66.783745,4477000
