Date,Open,High,Low,Close,Adj Close,Volume
2016-09-06,63.180000,63.529999,62.919998,63.509998,53.209068,957400
2016-09-07,63.459999,63.570000,62.759998,63.099998,52.865570,746900
2016-09-08,63.009998,63.130001,62.540001,62.709999,52.538822,825300
2016-09-09,62.230000,62.230000,61.369999,61.840000,51.809940,1262000
2016-09-12,61.340000,61.930000,61.090000,61.790001,51.768047,1124700
2016-09-13,61.160000,61.209999,60.580002,60.869999,50.997261,1165100
2016-09-14,60.669998,61.189999,60.500000,60.689999,50.846451,856600
2016-09-15,60.639999,61.939999,60.639999,61.840000,51.809940,1008400
2016-09-16,61.389999,61.389999,60.730000,61.110001,51.198334,918700
2016-09-19,61.529999,61.790001,61.000000,61.099998,51.189960,703400
2016-09-20,61.360001,61.490002,61.000000,61.320000,51.374271,637100
2016-09-21,61.650002,62.270000,61.480000,62.230000,52.136677,797600
2016-09-22,62.779999,63.110001,62.610001,62.639999,52.480175,873000
2016-09-23,62.250000,62.290001,61.630001,61.779999,51.759666,606800
2016-09-26,61.520000,61.599998,61.020000,61.110001,51.198334,566900
2016-09-27,60.669998,61.290001,60.570000,61.200001,51.273735,539900
2016-09-28,61.410000,62.270000,61.119999,62.160000,52.078030,789300
2016-09-29,62.020000,62.480000,61.389999,61.740002,51.726151,905500
2016-09-30,62.180000,62.419998,61.939999,61.959999,51.910473,811000
2016-10-03,61.959999,62.020000,61.480000,61.750000,51.734524,599600
2016-10-04,61.610001,61.919998,61.150002,61.480000,51.508320,1186100
2016-10-05,61.630001,62.110001,61.630001,61.930000,51.885334,798900
2016-10-06,61.770000,62.220001,61.750000,62.160000,52.078030,658600
2016-10-07,62.020000,62.220001,61.340000,61.619999,51.625614,718500
2016-10-10,61.860001,62.070000,61.820000,61.980000,51.927231,388600
2016-10-11,62.040001,62.240002,61.549999,61.950001,51.902088,644000
2016-10-12,61.970001,62.169998,61.630001,61.939999,51.893715,569000
2016-10-13,61.889999,62.700001,61.570000,62.619999,52.463425,1032700
2016-10-14,62.990002,63.340000,62.720001,62.880001,52.681252,889900
2016-10-17,62.849998,63.270000,62.849998,63.049999,52.823681,766600
2016-10-18,63.610001,63.810001,63.310001,63.660000,53.334736,706100
2016-10-19,63.700001,64.309998,63.689999,63.730000,53.393387,806900
2016-10-20,63.570000,63.730000,63.360001,63.480000,53.183937,745100
2016-10-21,63.000000,63.580002,62.900002,63.410000,53.125294,825800
2016-10-24,62.849998,62.880001,62.490002,62.590000,52.958603,796000
2016-10-25,62.700001,62.759998,62.410000,62.529999,52.907829,639500
2016-10-26,62.250000,62.930000,62.250000,62.520000,52.899380,663700
2016-10-27,62.869999,62.869999,62.439999,62.560001,52.933220,727800
2016-10-28,62.540001,62.779999,62.290001,62.540001,52.916294,633700
2016-10-31,62.529999,62.790001,62.380001,62.480000,52.865536,585200
2016-11-01,62.570000,62.720001,61.810001,62.119999,52.560921,1083400
2016-11-02,61.830002,62.060001,61.590000,61.669998,52.180172,637300
2016-11-03,61.860001,62.040001,61.570000,61.810001,52.298630,769200
2016-11-04,61.480000,61.540001,60.919998,61.200001,51.782494,894300
2016-11-07,61.880001,62.299999,61.720001,62.130001,52.569386,626200
2016-11-08,62.060001,62.840000,62.000000,62.759998,53.102451,687200
2016-11-09,61.840000,63.310001,61.619999,63.060001,53.356285,1514900
2016-11-10,63.119999,63.930000,62.689999,63.650002,53.855495,1135600
2016-11-11,63.290001,63.669998,62.919998,63.470001,53.703190,938000
2016-11-14,63.540001,64.040001,63.200001,63.889999,54.058556,940500
2016-11-15,63.990002,64.110001,63.730000,63.990002,54.143177,832000
2016-11-16,63.529999,64.230003,63.529999,64.010002,54.160099,896300
2016-11-17,64.120003,64.559998,63.939999,64.339996,54.439312,937600
2016-11-18,64.239998,64.680000,64.199997,64.550003,54.617001,639400
2016-11-21,65.160004,66.459999,65.050003,66.370003,56.156937,1574400
2016-11-22,67.029999,67.070000,65.860001,66.330002,56.123093,1060300
2016-11-23,66.089996,66.690002,65.879997,66.589996,56.343075,986500
2016-11-25,66.470001,66.570000,66.099998,66.529999,56.292313,393200
2016-11-28,66.809998,67.000000,66.320000,66.489998,56.258476,756600
2016-11-29,66.449997,67.110001,66.430000,67.050003,56.732304,1736900
2016-11-30,66.500000,66.550003,64.820000,64.820000,54.845451,2017800
2016-12-01,65.260002,65.970001,64.919998,65.459999,55.386967,1296800
2016-12-02,65.750000,66.180000,65.580002,66.070000,55.903099,921600
2016-12-05,66.480003,66.690002,66.199997,66.279999,56.080784,939300
2016-12-06,66.599998,66.620003,66.180000,66.279999,56.080784,822900
2016-12-07,66.309998,66.760002,66.029999,66.750000,56.478466,1065100
2016-12-08,66.959999,68.139999,66.750000,67.800003,57.366886,1090800
2016-12-09,67.860001,68.739998,67.860001,68.529999,57.984562,1123100
2016-12-12,68.660004,68.839996,68.519997,68.760002,58.179165,816200
2016-12-13,68.989998,69.699997,68.949997,69.459999,58.771454,911700
2016-12-14,69.320000,69.349998,68.209999,68.300003,57.789951,1241600
2016-12-15,67.930000,68.750000,67.889999,68.559998,58.009933,910100
2016-12-16,68.580002,68.820000,68.349998,68.629997,58.069157,1037800
2016-12-19,68.680000,68.709999,68.389999,68.419998,57.891468,1136500
2016-12-20,68.760002,68.989998,68.510002,68.809998,58.221458,747600
2016-12-21,68.750000,68.830002,68.370003,68.610001,58.052246,448800
2016-12-22,68.089996,68.269997,67.849998,68.209999,57.713795,609300
2016-12-23,67.919998,67.970001,67.680000,67.769997,57.341496,423300
2016-12-27,67.970001,67.980003,67.849998,67.900002,57.451504,267900
2016-12-28,67.690002,67.949997,67.459999,67.709999,57.290730,471900
2016-12-29,67.779999,68.050003,67.330002,67.680000,57.265350,618900
2016-12-30,68.160004,68.290001,67.599998,67.709999,57.290730,717500
2017-01-03,67.919998,68.419998,67.849998,68.139999,57.654564,853600
2017-01-04,68.519997,69.900002,68.519997,69.769997,59.033741,1719800
2017-01-05,69.760002,70.650002,69.760002,70.080002,59.296040,1183100
2017-01-06,70.139999,70.339996,69.860001,70.070000,59.287575,919000
2017-01-09,69.830002,70.089996,69.449997,69.940002,59.177586,712500
2017-01-10,70.099998,70.459999,70.059998,70.309998,59.490643,870900
2017-01-11,70.279999,71.330002,70.099998,71.290001,60.319851,1195400
2017-01-12,71.489998,71.519997,70.800003,71.410004,60.421391,1082300
2017-01-13,71.500000,72.239998,71.410004,71.959999,60.886742,1224600
2017-01-17,71.900002,72.169998,71.540001,71.650002,60.624435,1004600
2017-01-18,71.459999,71.639999,70.250000,70.360001,59.532948,1114000
2017-01-19,70.349998,70.349998,69.849998,70.050003,59.270660,693800
2017-01-20,70.110001,70.680000,69.919998,70.650002,59.778320,777600
2017-01-23,70.570000,71.099998,70.330002,70.919998,60.006783,1185500
2017-01-24,70.419998,71.129997,70.099998,71.000000,60.610329,1197400
2017-01-25,71.449997,72.059998,71.440002,71.970001,61.438385,999500
2017-01-26,71.980003,72.129997,71.680000,72.029999,61.489597,695500
2017-01-27,71.910004,72.110001,71.680000,71.900002,61.378620,600800
2017-01-30,71.779999,71.930000,71.379997,71.699997,61.207882,745600
2017-01-31,71.839996,72.250000,71.239998,71.870003,61.353008,1041500
2017-02-01,71.889999,72.059998,71.370003,71.769997,61.267632,779400
2017-02-02,71.860001,72.139999,71.769997,72.029999,61.489597,976300
2017-02-03,72.239998,72.949997,72.059998,72.620003,61.993256,813500
2017-02-06,72.220001,72.750000,71.959999,72.419998,61.822525,754700
2017-02-07,71.919998,72.559998,71.919998,72.370003,61.779835,663100
2017-02-08,72.230003,72.610001,71.839996,72.529999,61.916431,844000
2017-02-09,72.779999,73.580002,72.690002,73.199997,62.488377,983200
2017-02-10,73.620003,74.250000,73.570000,73.980003,63.154259,998900
2017-02-13,74.160004,74.650002,74.160004,74.279999,63.410358,798200
2017-02-14,74.370003,74.809998,74.070000,74.580002,63.666458,755100
2017-02-15,74.599998,75.470001,74.339996,75.320000,64.298149,1002900
2017-02-16,75.320000,75.830002,75.320000,75.459999,64.417671,1252100
2017-02-17,75.190002,75.629997,75.110001,75.629997,64.562805,912300
2017-02-21,75.879997,76.010002,75.190002,75.360001,64.332298,1087100
2017-02-22,75.139999,75.239998,74.699997,75.019997,64.042038,1218800
2017-02-23,75.400002,75.669998,74.790001,74.879997,63.922543,1201600
2017-02-24,75.269997,75.279999,73.500000,73.769997,62.974964,1894100
2017-02-27,74.070000,74.349998,73.690002,74.169998,63.316444,1813200
2017-02-28,73.690002,74.139999,72.639999,72.669998,62.035942,1301200
2017-03-01,73.410004,73.610001,72.720001,73.120003,62.420097,1570200
2017-03-02,73.260002,73.379997,72.800003,73.050003,62.360344,1128000
2017-03-03,72.970001,73.580002,72.820000,73.480003,62.727406,844100
2017-03-06,73.160004,74.000000,72.849998,73.889999,63.077404,770900
2017-03-07,73.639999,74.040001,73.510002,73.580002,62.812775,1075800
2017-03-08,73.629997,73.839996,72.820000,72.849998,62.189598,678500
2017-03-09,72.879997,73.160004,72.510002,72.769997,62.121307,798700
2017-03-10,73.400002,73.489998,71.980003,72.540001,61.924957,1428000
2017-03-13,72.419998,72.889999,72.300003,72.519997,61.907890,1427400
2017-03-14,72.150002,72.540001,72.000000,72.150002,61.592037,932900
2017-03-15,72.290001,72.779999,71.709999,72.639999,62.010330,1397400
