Date,Open,High,Low,Close,Adj Close,Volume
2016-09-06,158.130005,158.149994,156.020004,158.059998,140.896622,2716900
2016-09-07,157.639999,157.869995,155.399994,155.639999,138.739395,2984100
2016-09-08,155.190002,155.490005,152.940002,153.470001,136.805038,2993100
2016-09-09,152.589996,152.789993,150.699997,150.699997,134.335831,2993900
2016-09-12,150.500000,151.990005,150.259995,151.690002,135.218338,2982400
2016-09-13,151.179993,151.580002,150.070007,150.740005,134.371490,2148600
2016-09-14,150.710007,152.250000,150.199997,150.690002,134.326889,2188900
2016-09-15,150.720001,152.970001,150.110001,152.669998,136.091919,2284300
2016-09-16,151.960007,152.660004,151.139999,152.350006,135.806625,2842000
2016-09-19,152.130005,153.029999,151.600006,151.789993,135.307449,1321300
2016-09-20,152.429993,152.710007,151.669998,152.169998,135.646164,1396700
2016-09-21,152.589996,152.899994,151.250000,152.699997,136.118622,1535100
2016-09-22,153.029999,154.279999,152.679993,153.149994,136.519745,2502200
2016-09-23,153.149994,153.770004,152.169998,152.529999,135.967087,2282100
2016-09-26,152.080002,152.279999,151.009995,151.190002,134.772614,1862200
2016-09-27,151.419998,151.770004,150.000000,150.449997,134.112930,2569000
2016-09-28,150.600006,150.669998,148.940002,149.410004,133.185898,2626300
2016-09-29,149.190002,149.690002,147.199997,147.490005,131.474319,4501300
2016-09-30,151.789993,154.850006,151.600006,152.509995,135.949265,7318100
2016-10-03,152.220001,152.250000,150.320007,151.009995,134.612152,3197100
2016-10-04,151.470001,151.619995,149.490005,150.479996,134.139694,2840500
2016-10-05,150.630005,150.919998,149.830002,149.979996,133.693985,2377700
2016-10-06,150.229996,150.639999,149.000000,149.470001,133.239380,2465500
2016-10-07,149.770004,150.190002,148.789993,149.990005,133.702866,2282100
2016-10-10,150.350006,150.850006,149.750000,150.279999,133.961411,1587700
2016-10-11,149.669998,151.139999,149.509995,151.009995,134.612152,2596800
2016-10-12,150.970001,151.490005,150.389999,150.460007,134.121841,1664500
2016-10-13,149.929993,151.339996,149.720001,150.220001,133.907944,1795300
2016-10-14,150.179993,151.000000,149.279999,150.149994,133.845535,1745000
2016-10-17,150.080002,150.199997,148.630005,148.699997,132.552979,1988400
2016-10-18,149.509995,149.619995,148.410004,149.110001,132.918442,1847800
2016-10-19,150.699997,151.320007,149.309998,149.449997,133.221542,1812000
2016-10-20,149.850006,150.779999,149.600006,150.039993,133.747498,2251200
2016-10-21,149.509995,150.289993,148.500000,148.970001,132.793655,2188000
2016-10-24,149.350006,152.320007,149.289993,152.119995,135.601608,2432800
2016-10-25,149.899994,151.970001,149.899994,150.990005,134.594299,2060600
2016-10-26,150.350006,151.410004,150.279999,150.979996,134.585403,2246100
2016-10-27,150.830002,151.460007,149.820007,150.860001,134.478424,1993500
2016-10-28,150.440002,150.860001,149.380005,149.759995,133.497849,1843900
2016-10-31,148.889999,149.350006,147.100006,147.869995,131.813126,3239400
2016-11-01,148.479996,148.630005,146.380005,146.660004,130.734512,2112000
2016-11-02,146.429993,147.339996,146.119995,146.270004,130.788177,2260500
2016-11-03,146.699997,146.699997,144.139999,144.449997,129.160767,2168200
2016-11-04,143.000000,145.000000,142.110001,142.240005,127.184708,2702100
2016-11-07,143.380005,143.660004,142.750000,143.539993,128.347122,3010100
2016-11-08,143.889999,146.630005,143.800003,146.089996,130.627197,3505200
2016-11-09,143.539993,147.389999,143.539993,146.789993,131.253113,3170200
2016-11-10,147.059998,150.000000,146.610001,146.699997,131.172653,3944200
2016-11-11,146.610001,149.619995,145.380005,149.360001,133.551102,3218000
2016-11-14,150.919998,152.139999,149.500000,152.000000,135.911667,3890800
2016-11-15,151.979996,152.000000,150.289993,151.149994,135.151642,2799900
2016-11-16,152.190002,152.550003,151.800003,152.139999,136.036835,2152300
2016-11-17,151.229996,151.399994,149.550003,151.199997,135.196350,2098700
2016-11-18,150.839996,151.199997,149.520004,150.360001,134.445251,2020500
2016-11-21,150.550003,151.289993,150.119995,151.169998,135.169510,1181200
2016-11-22,151.929993,153.050003,151.210007,152.669998,136.510757,1954200
2016-11-23,152.750000,153.339996,151.179993,151.600006,135.554016,2166900
2016-11-25,151.889999,153.419998,151.710007,151.880005,135.804382,886800
2016-11-28,151.050003,152.429993,151.009995,151.250000,135.241028,1733500
2016-11-29,151.619995,152.220001,151.330002,151.479996,135.446732,1496800
2016-11-30,151.130005,151.539993,150.070007,150.110001,134.221741,2750500
2016-12-01,150.110001,152.880005,150.110001,151.740005,135.679184,2305200
2016-12-02,151.990005,152.869995,151.429993,152.089996,135.992142,1829200
2016-12-05,152.089996,152.229996,150.779999,151.770004,135.705994,2432100
2016-12-06,151.850006,152.080002,150.419998,151.009995,135.026474,2245400
2016-12-07,150.600006,153.910004,150.479996,153.850006,137.565857,2811300
2016-12-08,156.639999,160.899994,156.600006,157.589996,140.910019,5504300
2016-12-09,157.279999,159.830002,157.259995,159.699997,142.796661,2614700
2016-12-12,158.600006,161.279999,158.559998,160.330002,143.360001,2299200
2016-12-13,160.850006,162.039993,159.139999,159.770004,142.859253,3583300
2016-12-14,160.050003,160.449997,158.250000,158.990005,142.161804,2119100
2016-12-15,159.350006,161.500000,159.070007,160.110001,143.163269,1811100
2016-12-16,160.490005,161.250000,159.850006,160.410004,143.431503,3767100
2016-12-19,162.009995,164.529999,161.649994,163.460007,146.158676,3231900
2016-12-20,164.320007,164.949997,163.500000,163.860001,146.516342,2204600
2016-12-21,163.600006,164.029999,163.020004,163.039993,145.783112,1313400
2016-12-22,163.660004,163.669998,161.919998,162.070007,144.915833,1965900
2016-12-23,162.169998,162.669998,161.529999,162.080002,144.924774,1254100
2016-12-27,162.059998,162.759995,161.800003,162.050003,144.897934,1301100
2016-12-28,162.020004,162.850006,160.550003,161.009995,143.967987,1281000
2016-12-29,160.649994,161.440002,160.649994,161.130005,144.075287,858200
2016-12-30,160.889999,160.990005,159.669998,160.110001,143.163269,1472300
2017-01-03,160.649994,160.990005,158.509995,159.729996,142.823486,2099000
2017-01-04,159.800003,160.490005,158.940002,159.759995,142.850296,2163600
2017-01-05,160.949997,163.350006,160.630005,162.910004,145.666916,2880900
2017-01-06,162.669998,162.949997,161.130005,162.830002,145.595383,2167000
2017-01-09,162.330002,162.479996,160.720001,160.970001,143.932251,2318300
2017-01-10,160.580002,162.410004,160.509995,161.660004,144.549225,1477900
2017-01-11,161.470001,162.380005,160.350006,161.539993,144.441925,1378300
2017-01-12,161.350006,161.960007,160.669998,161.869995,144.736954,1296900
2017-01-13,161.990005,162.130005,161.350006,161.860001,144.728043,1250100
2017-01-17,161.850006,164.250000,161.669998,163.809998,146.471634,2430500
2017-01-18,163.649994,164.380005,162.589996,164.270004,146.882935,1834700
2017-01-19,164.179993,164.800003,163.559998,163.699997,146.373276,1980400
2017-01-20,164.389999,164.770004,163.229996,164.240005,146.856140,1897100
2017-01-23,164.050003,164.350006,162.169998,163.009995,145.756317,1421600
2017-01-24,163.229996,163.820007,162.960007,163.669998,146.346451,1347400
2017-01-25,164.199997,164.750000,163.899994,164.139999,146.766724,1299200
2017-01-26,164.339996,164.440002,163.399994,164.070007,146.704102,1180000
2017-01-27,164.559998,164.580002,160.710007,162.059998,144.906860,2341100
2017-01-30,162.029999,163.289993,160.600006,163.250000,145.970871,2149800
2017-01-31,162.490005,164.000000,162.350006,163.949997,146.596786,1796600
2017-02-01,163.839996,163.949997,161.809998,161.860001,144.728043,2219700
2017-02-02,166.839996,168.880005,166.160004,168.149994,150.352280,5816300
2017-02-03,167.720001,168.839996,167.149994,168.320007,150.504288,3227700
2017-02-06,168.179993,168.179993,166.710007,167.029999,149.350845,2172800
2017-02-07,167.529999,168.080002,166.529999,167.520004,149.788956,2732600
2017-02-08,167.500000,168.570007,167.500000,168.419998,150.999313,2089900
2017-02-09,168.449997,171.419998,168.169998,170.960007,153.276581,2606900
2017-02-10,171.649994,172.270004,170.270004,172.000000,154.209030,2070000
2017-02-13,172.490005,172.490005,170.779999,171.960007,154.173203,2272200
2017-02-14,171.660004,173.639999,171.550003,173.630005,155.670441,2244700
2017-02-15,173.179993,175.000000,173.059998,175.000000,156.898727,2346500
2017-02-16,175.100006,175.830002,174.509995,175.750000,157.571136,2206500
2017-02-17,175.470001,176.500000,174.479996,175.860001,157.669739,2424400
2017-02-21,176.550003,177.000000,176.000000,176.940002,158.638046,2317000
2017-02-22,177.070007,177.089996,175.070007,176.509995,158.252518,1815200
2017-02-23,176.520004,177.039993,175.210007,175.850006,157.660797,2599900
2017-02-24,175.220001,177.710007,175.119995,177.559998,159.193909,1684300
2017-02-27,177.330002,177.850006,176.550003,177.619995,159.247711,2340400
2017-02-28,176.949997,177.869995,175.479996,177.179993,158.853241,2992100
2017-03-01,177.369995,178.710007,177.220001,177.860001,159.462875,2352300
2017-03-02,177.500000,178.250000,176.509995,177.979996,159.570496,3190300
2017-03-03,170.699997,171.889999,169.899994,170.259995,152.649017,10396500
2017-03-06,169.410004,170.330002,166.110001,166.729996,149.484131,5793600
2017-03-07,166.539993,168.619995,166.539993,167.000000,149.726212,2811900
